Year,State,County,HAI,Facility_ID,Facility_Name,Facility_Type,Infections_Reported,Patient_Days,Rate,Rate_CI_95_Lower_Limit,Rate_CI_95_Upper_Limit,Comparison,Months,Rate_2015,Notes
2021,California,Siskiyou,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000019,Fairchild Medical Center,Critical Access,0,4926,0,0,6.08,Same,12,0,
2021,California,Siskiyou,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000012,Mercy Medical Center Mt. Shasta,Critical Access,0,3229,0,0,9.28,Same,12,0,
2021,California,Solano,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Major Teaching,1,42175,0.24,0.01,1.32,Same,12,0,
2021,California,Solano,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo, Rehabilitation Unit",Rehabilitation Unit,0,14460,0,0,2.07,Same,12,0,
2021,California,Solano,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630012364,"Kaiser Foundation Hospital, Vacaville",Major Teaching,0,37226,0,0,0.8,Same,12,0.35,
2021,California,Solano,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000010,Northbay Medical Center,"Community, 125-250 Beds",4,45265,0.88,0.24,2.26,Same,12,1.77,
2021,California,Solano,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000378,Northbay Vacavalley Hospital,"Community, <125 Beds",0,12899,0,0,2.32,Same,12,0,
2021,California,Solano,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000068,Sutter Solano Medical Center,"Community, <125 Beds",0,20186,0,0,1.48,Same,12,0,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000009,Healdsburg Hospital,Critical Access,0,2518,0,0,11.9,Same,12,0,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000508,"Kaiser Foundation Hospital, Santa Rosa",Major Teaching,0,45958,0,0,0.65,Same,12,0.26,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000040,Petaluma Valley Hospital,"Community, <125 Beds",0,10239,0,0,2.93,Same,12,0,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140001268,Providence Santa Rosa Memorial Hospital,"Community, >250 Beds",4,72058,0.56,0.15,1.42,Same,12,0.74,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140001268,"Providence Santa Rosa Memorial Hospital, Rehabilitation Unit",Rehabilitation Unit,0,3261,0,0,9.19,Same,12,,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000038,Sonoma Specialty Hospital,"Community, <125 Beds",2,10326,1.94,0.23,7,Same,12,,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000056,Sonoma Valley Hospital,"Community, <125 Beds",0,3138,0,0,9.55,Same,12,0,
2021,California,Sonoma,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000007,Sutter Santa Rosa Regional Hospital,"Community, <125 Beds",0,31631,0,0,0.95,Same,12,0,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000129,Central Valley Specialty Hospital,Long-Term Acute Care,7,26193,2.67,1.07,5.51,Worse,12,0,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000122,Doctors Medical Center,Major Teaching,9,119654,0.75,0.34,1.43,Same,12,0.3,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000125,Emanuel Medical Center,"Community, 125-250 Beds",0,39978,0,0,0.75,Same,12,0,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630016419,Encompass Health Rehabilitation Hospital of Modesto,Free-Standing Rehabilitation,0,12611,0,0,2.38,Same,12,,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630011683,"Kaiser Foundation Hospital, Modesto","Community, 125-250 Beds",0,50080,0,0,0.6,Same,12,0,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000123,Memorial Medical Center,"Community, >250 Beds",10,105510,0.95,0.45,1.74,Same,12,0.25,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000131,Oak Valley Hospital District,"Community, <125 Beds",0,2787,0,0,10.75,Same,12,0,
2021,California,Stanislaus,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30001661,Stanislaus Surgical Hospital,"Community, <125 Beds",0,504,0,0,59.44,Same,12,0,
2021,California,Sutter,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630011844,"Sutter Surgical Hospital, North Valley","Community, <125 Beds",0,1153,0,0,25.98,Same,12,0,
2021,California,Tehama,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000020,St. Elizabeth Community Hospital,Major Teaching,0,13499,0,0,2.22,Same,12,0,
2021,California,Trinity,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000022,Trinity Hospital,Critical Access,0,2796,0,0,10.71,Same,12,0,
2021,California,Tulare,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120001467,Adventist Health Tulare,"Community, <125 Beds",0,8879,0,0,3.37,Same,12,,
2021,California,Tulare,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120001444,Kaweah Health Medical Center,Major Teaching,2,125145,0.16,0.02,0.58,Same,12,0.38,
2021,California,Tulare,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120001444,"Kaweah Health Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,6329,0,0,4.73,Same,12,0.38,
2021,California,Tulare,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),170001874,Porterville Developmental Center,"Community, <125 Beds",0,5,0,0,5991.46,Same,12,0,
2021,California,Tulare,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120001464,Sierra View Medical Center,"Community, 125-250 Beds",1,24170,0.41,0.01,2.31,Same,12,0,
2021,California,Tuolumne,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30001799,Adventist Health Sonora,"Community, <125 Beds",0,16916,0,0,1.77,Same,12,0.45,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000455,Adventist Health Simi Valley,"Community, 125-250 Beds",2,38036,0.53,0.06,1.9,Same,12,0.69,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000014,"Community Memorial Hospital, San Buenaventura",Major Teaching,0,55479,0,0,0.54,Same,12,0.19,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000020,Los Robles Hospital & Medical Center,"Community, >250 Beds",3,73222,0.41,0.08,1.2,Same,12,0.84,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000553,"Los Robles Hospital & Medical Center, East Campus",Free-Standing Rehabilitation,0,12032,0,0,2.49,Same,12,,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000023,Ojai Valley Community Hospital,Critical Access,0,507,0,0,59.09,Same,12,0,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000026,St Johns Pleasant Valley Hospital,"Community, <125 Beds",1,15663,0.64,0.02,3.56,Same,12,0,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000035,St Johns Regional Medical Center,"Community, >250 Beds",0,46384,0,0,0.65,Same,12,0,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000035,"St Johns Regional Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,6598,0,0,4.54,Same,12,0,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50001468,Thousand Oaks Surgical Hospital,"Community, <125 Beds",0,1177,0,0,25.45,Same,12,0,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),50000039,Ventura County Medical Center,Major Teaching,1,21166,0.47,0.01,2.63,Same,12,0,
2021,California,Ventura,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630010957,"Ventura County Medical Center, Santa Paula Hospital",Major Teaching,0,4920,0,0,6.09,Same,12,0,
2021,California,Yolo,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000149,Sutter Davis Hospital,"Community, <125 Beds",0,14739,0,0,2.03,Same,12,0,
2021,California,Yolo,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000146,Woodland Memorial Hospital,"Community, <125 Beds",0,14684,0,0,2.04,Same,12,0,
2021,California,Yuba,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000261,Adventist Health and Rideout,"Community, 125-250 Beds",2,70236,0.28,0.03,1.03,Same,12,0.19,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Acute Care Hospitals,619,15835819,0.39,0.36,0.42,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Community Hospitals,196,6775310,0.29,0.25,0.33,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,"STATE OF CALIFORNIA POOLED DATA - Community, <125 Beds",21,1249583,0.17,0.11,0.25,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,"STATE OF CALIFORNIA POOLED DATA - Community, 125-250 Beds",78,2088695,0.37,0.3,0.46,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,"STATE OF CALIFORNIA POOLED DATA - Community, >250 Beds",97,3437032,0.28,0.23,0.34,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Major Teaching Acute Care Hospitals,422,8482976,0.5,0.45,0.55,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Pediatric Acute Care Hospitals,1,577533,0.02,0,0.09,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Long-Term Acute Care Hospitals,33,417309,0.79,0.55,1.1,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Critical Access Hospitals,0,99016,0,0,0.3,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Hospitals or Units,0,534319,0,0,0.06,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Free-Standing Rehabilitation,0,164306,0,0,0.18,,,,
2023,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Unit,0,370013,0,0,0.08,,,,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000011,Alameda Hospital,"Community, <125 Beds",0,21359,0,0,1.4,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000425,Alta Bates Summit Medical Center,Major Teaching,2,57022,0.35,0.06,1.16,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000425,"Alta Bates Summit Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,12661,0,0,2.37,Same,12,,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000012,Alta Bates Summit Medical Center-Alta Bates Campus,Major Teaching,1,64630,0.15,0.01,0.76,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000183,Eden Medical Center,"Community, 125-250 Beds",0,43156,0,0,0.69,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000034,Highland Hospital,Major Teaching,0,52448,0,0,0.57,Same,12,0.41,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140001086,Kaiser Foundation Hospital - Fremont,"Community, <125 Beds",0,28624,0,0,1.05,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000188,Kaiser Foundation Hospital - Oakland/Richmond,Major Teaching,1,89220,0.11,0.01,0.55,Same,12,0.11,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630015029,Kaiser Foundation Hospital - San Leandro,"Community, 125-250 Beds",2,60197,0.33,0.06,1.1,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000148,Kindred Hospital - San Francisco Bay Area,Long-Term Acute Care,0,22442,0,0,1.33,Same,12,2,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630013913,San Leandro Hospital,"Community, <125 Beds",0,12608,0,0,2.38,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000041,St Rose Hospital,"Community, 125-250 Beds",0,15990,0,0,1.87,Same,12,0.34,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000199,Stanford Health Care Tri-Valley,"Community, 125-250 Beds",1,40848,0.24,0.01,1.21,Same,12,0.26,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000014,UCSF Benioff Children's Hospital Oakland,Pediatric,0,39957,0,0,0.75,Same,12,0,
2023,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000118,Washington Hospital,"Community, >250 Beds",2,61260,0.33,0.05,1.08,Same,12,0,
2023,California,Amador,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000108,Sutter Amador Hospital,"Community, <125 Beds",2,9992,2,0.34,6.61,Worse,12,0,
2023,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000013,Enloe Health,"Community, >250 Beds",3,79602,0.38,0.1,1.03,Same,12,0,
2023,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000405,Enloe Rehabilitation Center,Free-Standing Rehabilitation,0,6491,0,0,4.62,Same,12,0,
2023,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000001,Orchard Hospital,Critical Access,0,1683,0,0,17.8,Same,11,0,"Incomplete Reporter, interpret with caution"
2023,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000014,Oroville Hospital,"Community, 125-250 Beds",0,39615,0,0,0.76,Same,12,0.7,
2023,California,Calaveras,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000120,Mark Twain Medical Center,Critical Access,0,2637,0,0,11.36,Same,12,0,
2023,California,Colusa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000259,Colusa Medical Center,"Community, <125 Beds",,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000195,Contra Costa Regional Medical Center,Major Teaching,1,31854,0.31,0.02,1.55,Same,12,0,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000196,John Muir Medical Center-Concord Campus,Major Teaching,3,59249,0.51,0.13,1.38,Same,12,0.21,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000187,John Muir Medical Center-Walnut Creek Campus,Major Teaching,3,100694,0.3,0.08,0.81,Same,12,0.8,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000187,"John Muir Medical Center-Walnut Creek Campus, Rehabilitation Unit",Rehabilitation Unit,0,6584,0,0,4.55,Same,12,0,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630011203,Kaiser Foundation Hospital - Antioch,Major Teaching,4,41208,0.97,0.31,2.34,Same,12,0,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000191,Kaiser Foundation Hospital - Richmond Campus,Major Teaching,0,16361,0,0,1.83,Same,12,,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000190,Kaiser Foundation Hospital - Walnut Creek,"Community, 125-250 Beds",0,71357,0,0,0.42,Same,12,0.16,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000704,San Ramon Regional Medical Center,"Community, <125 Beds",0,14527,0,0,2.06,Same,12,1.03,
2023,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000016,Sutter Delta Medical Center,"Community, 125-250 Beds",1,27068,0.37,0.02,1.82,Same,12,0,
2023,California,Del Norte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000049,Sutter Coast Hospital,"Community, <125 Beds",0,8305,0,0,3.61,Same,12,0,
2023,California,El Dorado,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000114,Barton Memorial Hospital,"Community, <125 Beds",0,8162,0,0,3.67,Same,12,0,
2023,California,El Dorado,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000121,Marshall Medical Center,"Community, <125 Beds",0,18354,0,0,1.63,Same,12,0,
2023,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000124,Adventist Health Reedley,Major Teaching,0,7920,0,0,3.78,Same,12,0,
2023,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000122,Adventist Health Selma,"Community, <125 Beds",0,6538,0,0,4.58,Same,12,0,
2023,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000095,Clovis Community Medical Center,Major Teaching,2,92962,0.22,0.04,0.71,Same,12,0.46,
2023,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000096,Coalinga Regional Medical Center,Critical Access,0,5195,0,0,5.77,Same,12,0,
2023,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000101,Community Regional Medical Center,Major Teaching,14,191665,0.73,0.42,1.2,Same,12,0.9,
2023,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000101,"Community Regional Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,9735,0,0,3.08,Same,12,0,
